category,datetime,headline,id,image,related,source,summary,url
company,2024-02-26 04:50:00,American Electric Power taps former Xcel head Fowke as interim President/CEO,126206000,,AEP,Seeking Alpha,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=658043f842f00f108c288fe095d72dc5f1d6f460e78ed4a641f9e2d4cb4ddf54
company,2024-02-26 04:44:00,"American Electric Power Non-GAAP EPS of $1.23 misses by $0.03, revenue of $4.9B misses by $200M",126206002,,AEP,Seeking Alpha,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=91f8f53972c4c838f0730422c275af9798787993673d4790e68940be68622c6b
company,2024-02-26 04:43:00,American Electric Power Announces Leadership Transition and Interim CEO,126206004,,AEP,TipRanks,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=0cd90796b8f0fbe71ebc5e67e00b15102d4de7e1dc44d7390b54a15e27799f34
company,2024-02-26 04:38:00,American Electric reports Q4 operating EPS $1.23 vs $1.05 last year,126206005,,AEP,Thefly.com,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=7d12f46f9f5515a35d7bf8033c4e6f688f3dbc2c2976bc9457c8bf7d0d195823
company,2024-02-26 04:34:00,"American Electric sees FY24 EPS $5.53-$5.73, consensus $5.60",126206007,,AEP,Thefly.com,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=6e2fa5c6aa0abb6a77227e0a17f63c33927f28404e12864dda288d710f840cc0
company,2024-02-26 04:33:00,American Electric announces CEO transition,126206009,,AEP,Thefly.com,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=22cc5ad4c468f8e704039382227b30a8c28f22f40b0b949f7278f9c1f465d7b7
company,2024-02-27 22:00:00,AEP Completes Sale of New Mexico Solar Assets,126174476,https://media.zenfs.com/en/prnewswire.com/7ad1586e58b5ed6d490485f7c00ccb5a,AEP,Yahoo,"American Electric Power (Nasdaq: AEP) has completed the sale of its 50% interest in New Mexico Renewable Development, LLC (NMRD) to Exus North America Holdings, LLC (Exus). AEP nets approximately $104 million in cash after tax, transaction fees and other customary adjustments.",https://finnhub.io/api/news?id=0ad460fd2b09747dc320dcd8c8e3d824bb395f27959b6d30a1b0c8e8315642c0
company,2024-02-27 17:55:00,American Electric Power Co. Inc. stock outperforms competitors on strong trading day,126175430,https://images.mktw.net/im-220105/social,AEP,MarketWatch,"Shares of American Electric Power Co. Inc. rallied 4.09% to $84.07 Tuesday, on what proved to be an all-around mixed trading session for the stock market,...",https://finnhub.io/api/news?id=486f29b200a69f823c0cd38e087159bcd6731b820b8048bb52b25ed3df71149d
company,2024-02-27 17:53:00,IN BRIEF: American Electric completes Mexico assets sale,126205968,,AEP,Alliance News,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=950c33272f209970eecc2a39fb6fd987dca158ebed0bed0c3788cf957753bd92
company,2024-02-27 13:27:04,"American Electric Power Company, Inc. (AEP) Q4 2023 Earnings Call Transcript",126169038,https://static.seekingalpha.com/assets/og_image_1200-29b2bfe1a595477db6826bd2126c63ac2091efb7ec76347a8e7f81ba17e3de6c.png,AEP,SeekingAlpha,"American Electric Power Company, Inc. (NASDAQ:NASDAQ:AEP) Q4 2023 Earnings Conference Call February 27, 2024 9:00 AM ETCompany ParticipantsDarcy Reese - VP,...",https://finnhub.io/api/news?id=e41f5c2ebbe0cebd43aaaf018f4734feee50ee0fc271e367b11651c56d6682dc
company,2024-02-27 09:43:24,"American Electric Power Company, Inc. 2023 Q4 - Results - Earnings Call Presentation",126162559,https://static.seekingalpha.com/assets/og_image_1200-29b2bfe1a595477db6826bd2126c63ac2091efb7ec76347a8e7f81ba17e3de6c.png,AEP,SeekingAlpha,"The following slide deck was published by American Electric Power Company, Inc.",https://finnhub.io/api/news?id=5cff2de1e913f8af944da3cce89c84ab14f2901c696a3128266c66ffe2624930
company,2024-02-27 09:25:00,"American Electric price target raised by $1 at BMO Capital, here's why",126205973,,AEP,Thefly.com,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=1dbdd339d83fa14f9588b7958ee1e09b491a3115bd004832aad577b05e56c4c5
company,2024-02-27 07:31:00,Analysts Offer Insights on Utilities Companies: Emera (OtherEMRAF) and American Electric Power (AEP),126205977,,AEP,TipRanks,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=af153b7da9f0a3ea0ba3bfd71c925669cf2caabdd82195fb2b9287dff08ba8b9
company,2024-02-27 05:48:00,American Electric Power (AEP): Hold Rating Amid CEO Transition and Financial Structure Concerns,126205978,,AEP,TipRanks,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=59d88de4f00ff2929e53c349b83c1f72bb3eb1e9c371422a4e080f2636d25a62
company,2024-02-27 05:04:00,"Earnings Scheduled For February 27, 2024",126165914,,AEP,Benzinga,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=abdbcc8662732befcbeef0352236833dcb8d246668a2e65a873ddfc979757147
company,2024-02-27 04:43:00,PNM Resources completes sale of its 50% interest in NMRD to Exus,126205984,,AEP,Thefly.com,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=6c8c27004da406fa93692dc3ce591b39e400b7fd4653d78738bf83ec23f45ce5
company,2024-02-27 04:37:00,American Electric completes sale of 50% interest in NMRD to Exus,126205986,,AEP,Thefly.com,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=b1533ebc07c134cf1511423704b8b67330052eda2e0c7bd9fb8505a2c685632e
company,2024-02-27 01:35:00,GLOBAL BRIEFING: Chevron says USD53b Hess takeover faces risk,126199890,,AEP,Alliance News,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=835de2a065218ba02c2d12dfc400e2cde94f90d3bd9d479517416495caf095c7
company,2024-02-26 22:35:00,AEP Reports 2023 Earnings Results,126153889,https://media.zenfs.com/en/prnewswire.com/7ad1586e58b5ed6d490485f7c00ccb5a,AEP,Yahoo,AMERICAN ELECTRIC POWER,https://finnhub.io/api/news?id=0b3ef2440ba53fbe82a497769c3aaaa4692a14872c34804ea38ad5b937897f8f
company,2024-02-26 22:30:00,AEP Announces CEO Transition,126153890,https://media.zenfs.com/en/prnewswire.com/7d5a31a5dfee46f636395dd9cf19185d,AEP,Yahoo,"American Electric Power (Nasdaq: AEP) today announced that Benjamin G.S. Fowke III, a member of the company's Board of Directors and the former chairman and CEO of Xcel Energy, Inc., has been appointed interim chief executive officer and president, effective immediately.",https://finnhub.io/api/news?id=cfae947316bee096eaeac6c576a32d7b1845314cf1d75228b3f83eab1292da68
company,2024-02-26 20:08:47,"American Electric Power reports earnings miss, names interim CEO",126150916,,AEP,Finnhub,"Utility firm American Electric Power on Monday reported fourth-quarter earnings that missed analysts' expectations and named board member Benjamin Fowke as interim chief executive officer,...",https://finnhub.io/api/news?id=bb2542ee7f5842f3d4729ca6c664390ae418eed43b253f4d731d78ab7c5a6a2c
company,2024-02-26 18:24:04,AEP: Q4 Earnings Snapshot,126147861,,AEP,Finnhub,"COLUMBUS, Ohio — COLUMBUS, Ohio — American Electric Power Co. on Monday reported fourth-quarter profit of $336.2 million. On a per-share basis, the Columbus, Ohio-based company said it...",https://finnhub.io/api/news?id=f15b4c78d4f91984a4008cf7e99e3f40468a5eb96ae4a5107178e771d8d174cd
company,2024-02-26 18:03:49,American Electric Power names board member Fowke as interim CEO,126147249,,AEP,Finnhub,"Utility firm American Electric Powersaid on Monday board member Benjamin Fowke has beennamed as its interim chief executive officer, effectiveimmediately. Fowke, the former CEO of...",https://finnhub.io/api/news?id=d50339720681c33c007ec57619685a65c34095820d9621ff1bcc489ef346fcd5
company,2024-02-26 17:55:00,American Electric Power Co. Inc. stock underperforms Monday when compared to competitors,126155950,https://images.mktw.net/im-220105/social,AEP,MarketWatch,"Shares of American Electric Power Co. Inc. slid 2.04% to $80.77 Monday, on what proved to be an all-around rough trading session for the stock market, with...",https://finnhub.io/api/news?id=de3788fa0a4735e70e01a32c8e3aa24d9b186835c50d4eeed17714280e76b41c
company,2024-02-26 17:51:00,American Electric Power Names Former Xcel Energy Head As Interim CEO,126151625,https://mw3.wsj.net/mw5/content/logos/mw_logo_social.png,AEP,MarketWatch,"By Ben Glickman American Electric Power on Monday announced that board member Benjamin G. S. Fowke III, a former Xcel Energy executive, would serve as...",https://finnhub.io/api/news?id=0e7a92303427e46141cf5c7f90fdd99a210bb45369a2a0b9e44d4fd561ee3f41
company,2024-02-26 17:20:00,NEW YORK MARKET CLOSE: Stocks fall back ahead of key inflation print,126148563,,AEP,Alliance News,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=601aed7b7346ea9a3eeedff3d0667ec39000aac9017dafc9a32e6712752dac5b
company,2024-02-26 12:15:00,American Electric Power Q4 2023 Earnings Preview,126145066,,AEP,Seeking Alpha,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=c68b24db78b501770cf7eb8cddc2c365611d170db914439e753cd6a495c26e2c
company,2024-02-26 12:09:00,Decoding American Electric Power Co Inc (AEP): A Strategic SWOT Insight,126205997,,AEP,GuruFocus,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=c4eb94f80a49d18dab7ab9a8d304c7eca35b22f9c0f9b45185f6ca8875ffd532
company,2024-02-26 04:53:00,American Electric Power Co Inc (AEP) Reports Mixed 2023 Earnings Amid Strategic Shifts,126205999,,AEP,GuruFocus,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=8195c7ad56028514c9eafd2a1b0c0649a2018aa85ba6a1a3d9262e5bb8f19ed4
company,2024-02-26 04:50:00,American Electric Power taps former Xcel head Fowke as interim President/CEO,126206000,,AEP,Seeking Alpha,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=658043f842f00f108c288fe095d72dc5f1d6f460e78ed4a641f9e2d4cb4ddf54
company,2024-02-26 04:44:00,"American Electric Power Non-GAAP EPS of $1.23 misses by $0.03, revenue of $4.9B misses by $200M",126206002,,AEP,Seeking Alpha,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=91f8f53972c4c838f0730422c275af9798787993673d4790e68940be68622c6b
company,2024-02-26 04:43:00,American Electric Power Announces Leadership Transition and Interim CEO,126206004,,AEP,TipRanks,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=0cd90796b8f0fbe71ebc5e67e00b15102d4de7e1dc44d7390b54a15e27799f34
company,2024-02-26 04:38:00,American Electric reports Q4 operating EPS $1.23 vs $1.05 last year,126206005,,AEP,Thefly.com,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=7d12f46f9f5515a35d7bf8033c4e6f688f3dbc2c2976bc9457c8bf7d0d195823
company,2024-02-26 04:34:00,"American Electric sees FY24 EPS $5.53-$5.73, consensus $5.60",126206007,,AEP,Thefly.com,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=6e2fa5c6aa0abb6a77227e0a17f63c33927f28404e12864dda288d710f840cc0
company,2024-02-26 04:33:00,American Electric announces CEO transition,126206009,,AEP,Thefly.com,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=22cc5ad4c468f8e704039382227b30a8c28f22f40b0b949f7278f9c1f465d7b7
company,2024-02-28 17:56:00,American Electric Power Co. Inc. stock outperforms competitors despite losses on the day,126207965,https://images.mktw.net/im-220105/social,AEP,MarketWatch,"Shares of American Electric Power Co. Inc. dropped 0.89% to $83.32 Wednesday, on what proved to be an all-around rough trading session for the stock market,...",https://finnhub.io/api/news?id=0020813627c9c9edcf5b60164b139f5d9dc07bb572d0a5157ec69bae36e69031
company,2024-02-28 13:03:00,"A New Cause for Concern: American Electric Power Company, Inc. Adds a New Manufacturing Risk",126205955,,AEP,TipRanks,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=2529b807629b80d2eee791219eb986419309979b949e11d6844f3fca7464d89c
company,2024-02-28 12:34:00,"AEP downgraded at BofA as board focused on CEO search, ROE improvement",126205957,,AEP,Seeking Alpha,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=ef4d77a0309f1466824966e6565251d49288445ddbb494b653696a83f2a66a6a
company,2024-02-28 10:00:00,Icahn Enterprises L.P. (Nasdaq: IEP) Today Announced Its Fourth Quarter and Full Year 2023 Financial Results,126198548,,AEP,PR Newswire,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=877fdc3a281c676629f68233ec192168ad76d65a4e5f961d0310e79bc8edb92e
company,2024-02-28 07:16:00,American Electric Power (AEP) Gets a Buy from Scotiabank,126205961,,AEP,TipRanks,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=7411b406abe12db3f96d7092da84079d70848979b63f12de19fff24d26e10333
company,2024-02-28 05:41:00,Sunset On Solar Venture: PNM Resources And AEP Complete Sale Of New Mexico JV Assets,126205962,,AEP,Benzinga,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=f633e9590253955d2cc7d2d4181aa67da5fe717a59934328991088af16893927
company,2024-02-28 04:45:00,"American Electric just downgraded at Barclays, here's why",126205964,,AEP,Thefly.com,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=7530b424d2b310e363824e781ba65aad16dad329922bbaa1d7d7a325f441be76
company,2024-02-28 03:41:00,Analysts Offer Insights on Utilities Companies: Enlight Renewable Energy (ENLT) and American Electric Power (AEP),126205966,,AEP,TipRanks,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=e091d22db2e9cdf21c02fd4f792c878104a98079947842d3cdef0bcd110b3b15
company,2024-02-27 22:00:00,AEP Completes Sale of New Mexico Solar Assets,126174476,https://media.zenfs.com/en/prnewswire.com/7ad1586e58b5ed6d490485f7c00ccb5a,AEP,Yahoo,"American Electric Power (Nasdaq: AEP) has completed the sale of its 50% interest in New Mexico Renewable Development, LLC (NMRD) to Exus North America Holdings, LLC (Exus). AEP nets approximately $104 million in cash after tax, transaction fees and other customary adjustments.",https://finnhub.io/api/news?id=0ad460fd2b09747dc320dcd8c8e3d824bb395f27959b6d30a1b0c8e8315642c0
company,2024-02-27 17:55:00,American Electric Power Co. Inc. stock outperforms competitors on strong trading day,126175430,https://images.mktw.net/im-220105/social,AEP,MarketWatch,"Shares of American Electric Power Co. Inc. rallied 4.09% to $84.07 Tuesday, on what proved to be an all-around mixed trading session for the stock market,...",https://finnhub.io/api/news?id=486f29b200a69f823c0cd38e087159bcd6731b820b8048bb52b25ed3df71149d
company,2024-02-27 17:53:00,IN BRIEF: American Electric completes Mexico assets sale,126205968,,AEP,Alliance News,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=950c33272f209970eecc2a39fb6fd987dca158ebed0bed0c3788cf957753bd92
company,2024-02-27 13:27:04,"American Electric Power Company, Inc. (AEP) Q4 2023 Earnings Call Transcript",126169038,https://static.seekingalpha.com/assets/og_image_1200-29b2bfe1a595477db6826bd2126c63ac2091efb7ec76347a8e7f81ba17e3de6c.png,AEP,SeekingAlpha,"American Electric Power Company, Inc. (NASDAQ:NASDAQ:AEP) Q4 2023 Earnings Conference Call February 27, 2024 9:00 AM ETCompany ParticipantsDarcy Reese - VP,...",https://finnhub.io/api/news?id=e41f5c2ebbe0cebd43aaaf018f4734feee50ee0fc271e367b11651c56d6682dc
company,2024-02-27 09:43:24,"American Electric Power Company, Inc. 2023 Q4 - Results - Earnings Call Presentation",126162559,https://static.seekingalpha.com/assets/og_image_1200-29b2bfe1a595477db6826bd2126c63ac2091efb7ec76347a8e7f81ba17e3de6c.png,AEP,SeekingAlpha,"The following slide deck was published by American Electric Power Company, Inc.",https://finnhub.io/api/news?id=5cff2de1e913f8af944da3cce89c84ab14f2901c696a3128266c66ffe2624930
company,2024-02-27 09:25:00,"American Electric price target raised by $1 at BMO Capital, here's why",126205973,,AEP,Thefly.com,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=1dbdd339d83fa14f9588b7958ee1e09b491a3115bd004832aad577b05e56c4c5
company,2024-02-27 07:31:00,Analysts Offer Insights on Utilities Companies: Emera (OtherEMRAF) and American Electric Power (AEP),126205977,,AEP,TipRanks,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=af153b7da9f0a3ea0ba3bfd71c925669cf2caabdd82195fb2b9287dff08ba8b9
company,2024-02-27 05:48:00,American Electric Power (AEP): Hold Rating Amid CEO Transition and Financial Structure Concerns,126205978,,AEP,TipRanks,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=59d88de4f00ff2929e53c349b83c1f72bb3eb1e9c371422a4e080f2636d25a62
company,2024-02-27 05:04:00,"Earnings Scheduled For February 27, 2024",126165914,,AEP,Benzinga,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=abdbcc8662732befcbeef0352236833dcb8d246668a2e65a873ddfc979757147
company,2024-02-27 04:43:00,PNM Resources completes sale of its 50% interest in NMRD to Exus,126205984,,AEP,Thefly.com,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=6c8c27004da406fa93692dc3ce591b39e400b7fd4653d78738bf83ec23f45ce5
company,2024-02-27 04:37:00,American Electric completes sale of 50% interest in NMRD to Exus,126205986,,AEP,Thefly.com,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=b1533ebc07c134cf1511423704b8b67330052eda2e0c7bd9fb8505a2c685632e
company,2024-02-27 01:35:00,GLOBAL BRIEFING: Chevron says USD53b Hess takeover faces risk,126199890,,AEP,Alliance News,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=835de2a065218ba02c2d12dfc400e2cde94f90d3bd9d479517416495caf095c7
company,2024-02-29 17:55:00,American Electric Power Co. Inc. stock outperforms competitors on strong trading day,126290668,https://images.mktw.net/im-220105/social,AEP,MarketWatch,"Shares of American Electric Power Co. Inc. rallied 2.24% to $85.19 Thursday, on what proved to be an all-around great trading session for the stock market,...",https://finnhub.io/api/news?id=f39cd37b37b983e617ee4e5d1f418e5542cc54cbc8a119f042ca9c3021e16699
company,2024-02-28 17:56:00,American Electric Power Co. Inc. stock outperforms competitors despite losses on the day,126207965,https://images.mktw.net/im-220105/social,AEP,MarketWatch,"Shares of American Electric Power Co. Inc. dropped 0.89% to $83.32 Wednesday, on what proved to be an all-around rough trading session for the stock market,...",https://finnhub.io/api/news?id=0020813627c9c9edcf5b60164b139f5d9dc07bb572d0a5157ec69bae36e69031
company,2024-02-28 13:03:00,"A New Cause for Concern: American Electric Power Company, Inc. Adds a New Manufacturing Risk",126205955,,AEP,TipRanks,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=2529b807629b80d2eee791219eb986419309979b949e11d6844f3fca7464d89c
company,2024-02-28 12:34:00,"AEP downgraded at BofA as board focused on CEO search, ROE improvement",126205957,,AEP,Seeking Alpha,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=ef4d77a0309f1466824966e6565251d49288445ddbb494b653696a83f2a66a6a
company,2024-02-28 10:00:00,Icahn Enterprises L.P. (Nasdaq: IEP) Today Announced Its Fourth Quarter and Full Year 2023 Financial Results,126198548,,AEP,PR Newswire,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=877fdc3a281c676629f68233ec192168ad76d65a4e5f961d0310e79bc8edb92e
company,2024-02-28 07:16:00,American Electric Power (AEP) Gets a Buy from Scotiabank,126205961,,AEP,TipRanks,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=7411b406abe12db3f96d7092da84079d70848979b63f12de19fff24d26e10333
company,2024-02-28 05:41:00,Sunset On Solar Venture: PNM Resources And AEP Complete Sale Of New Mexico JV Assets,126205962,,AEP,Benzinga,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=f633e9590253955d2cc7d2d4181aa67da5fe717a59934328991088af16893927
company,2024-02-28 04:45:00,"American Electric just downgraded at Barclays, here's why",126205964,,AEP,Thefly.com,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=7530b424d2b310e363824e781ba65aad16dad329922bbaa1d7d7a325f441be76
company,2024-02-28 03:41:00,Analysts Offer Insights on Utilities Companies: Enlight Renewable Energy (ENLT) and American Electric Power (AEP),126205966,,AEP,TipRanks,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=e091d22db2e9cdf21c02fd4f792c878104a98079947842d3cdef0bcd110b3b15
company,2024-03-01 17:58:00,American Electric Power Co. Inc. stock underperforms Friday when compared to competitors,126290667,https://images.mktw.net/im-220105/social,AEP,MarketWatch,"Shares of American Electric Power Co. Inc. dropped 0.23% to $84.99 Friday, on what proved to be an all-around favorable trading session for the stock market,...",https://finnhub.io/api/news?id=d63f02981bfec520e5328b5e8d686e02a2dc04174246d93c47c340e5c00ca710
company,2024-03-01 12:20:00,How Is The Market Feeling About American Electric Power?,126260072,,AEP,Benzinga,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=c5468b4a6424272c59748e3d866f8f0dd861ff5f3f892658b7e370d7ea47c754
company,2024-02-29 17:55:00,American Electric Power Co. Inc. stock outperforms competitors on strong trading day,126290668,https://images.mktw.net/im-220105/social,AEP,MarketWatch,"Shares of American Electric Power Co. Inc. rallied 2.24% to $85.19 Thursday, on what proved to be an all-around great trading session for the stock market,...",https://finnhub.io/api/news?id=f39cd37b37b983e617ee4e5d1f418e5542cc54cbc8a119f042ca9c3021e16699
company,2024-03-02 10:11:00,CEO Slashes PG&E Stake by Almost Half,126271379,,AEP,247WallSt,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=712019457ed41c469b8609dd4b7170430179357a263a20b28a46045c37fe033f
company,2024-03-01 17:58:00,American Electric Power Co. Inc. stock underperforms Friday when compared to competitors,126290667,https://images.mktw.net/im-220105/social,AEP,MarketWatch,"Shares of American Electric Power Co. Inc. dropped 0.23% to $84.99 Friday, on what proved to be an all-around favorable trading session for the stock market,...",https://finnhub.io/api/news?id=d63f02981bfec520e5328b5e8d686e02a2dc04174246d93c47c340e5c00ca710
company,2024-03-01 12:20:00,How Is The Market Feeling About American Electric Power?,126260072,,AEP,Benzinga,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=c5468b4a6424272c59748e3d866f8f0dd861ff5f3f892658b7e370d7ea47c754
company,2024-03-03 11:20:44,"Dividend Champion, Contender, And Challenger Highlights: Week Of March 3",126278765,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1072593728/image_1072593728.jpg?io=getty-c-w1536,AEP,SeekingAlpha,"A weekly summary of dividend activity for Dividend Champions, Contenders, and Challengers. Read more to see the update for the week of March 3.",https://finnhub.io/api/news?id=1f15c9c86e038e8eccfd9501452bf862348e70b2041c3c07927f0c7088f0d8da
company,2024-03-02 10:11:00,CEO Slashes PG&E Stake by Almost Half,126271379,,AEP,247WallSt,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=712019457ed41c469b8609dd4b7170430179357a263a20b28a46045c37fe033f
company,2024-03-04 17:56:00,American Electric Power Co. Inc. stock outperforms competitors despite losses on the day,126348316,https://images.mktw.net/im-220105/social,AEP,MarketWatch,"Shares of American Electric Power Co. Inc. slipped 0.05% to $84.95 Monday, on what proved to be an all-around poor trading session for the stock market, with...",https://finnhub.io/api/news?id=259186026eb2ff56809f0caff55c982eb8978239bfd602bcb8ad1d61b6fc999a
company,2024-03-04 03:15:57,Tracking Carl Icahn's 13F Report - Q4 2023 Update,126294528,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/495511756/image_495511756.jpg?io=getty-c-w1536,AEP,SeekingAlpha,This article provides an ongoing analysis of the changes made to Carl Icahn's 13F portfolio on a quarterly basis. Read more to see the Q4 2023 update.,https://finnhub.io/api/news?id=76d64699ab5008d76158a4ea58151da284e1cf5103e8192b20e3233ec51d08c3
company,2024-03-03 11:20:44,"Dividend Champion, Contender, And Challenger Highlights: Week Of March 3",126278765,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1072593728/image_1072593728.jpg?io=getty-c-w1536,AEP,SeekingAlpha,"A weekly summary of dividend activity for Dividend Champions, Contenders, and Challengers. Read more to see the update for the week of March 3.",https://finnhub.io/api/news?id=1f15c9c86e038e8eccfd9501452bf862348e70b2041c3c07927f0c7088f0d8da
company,2024-03-05 17:56:00,American Electric Power Co. Inc. stock underperforms Tuesday when compared to competitors,126348314,https://images.mktw.net/im-220105/social,AEP,MarketWatch,"Shares of American Electric Power Co. Inc. slid 1.06% to $84.05 Tuesday, on what proved to be an all-around dismal trading session for the stock market, with...",https://finnhub.io/api/news?id=bc9c578109a0ef4f92200e0cbdc097adaf89a4791efc78b157f92bb500f10734
company,2024-03-04 17:56:00,American Electric Power Co. Inc. stock outperforms competitors despite losses on the day,126348316,https://images.mktw.net/im-220105/social,AEP,MarketWatch,"Shares of American Electric Power Co. Inc. slipped 0.05% to $84.95 Monday, on what proved to be an all-around poor trading session for the stock market, with...",https://finnhub.io/api/news?id=259186026eb2ff56809f0caff55c982eb8978239bfd602bcb8ad1d61b6fc999a
company,2024-03-04 03:15:57,Tracking Carl Icahn's 13F Report - Q4 2023 Update,126294528,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/495511756/image_495511756.jpg?io=getty-c-w1536,AEP,SeekingAlpha,This article provides an ongoing analysis of the changes made to Carl Icahn's 13F portfolio on a quarterly basis. Read more to see the Q4 2023 update.,https://finnhub.io/api/news?id=76d64699ab5008d76158a4ea58151da284e1cf5103e8192b20e3233ec51d08c3
