level_0,Datetime,Open,High,Low,Close,Adj Close,Volume,Ticker,datetime,avg_headline_sentiment,avg_summary_sentiment,weighted_headline_sentiment,weighted_summary_sentiment,sum_headline_sentiment,sum_summary_sentiment,extreme_headline_sentiment,extreme_summary_sentiment,positive,negative,neutral,positive_rolling,negative_rolling,neutral_rolling,roc_avg_headline_sentiment,rsi_avg_headline_sentiment,sma_avg_headline_sentiment,slope_avg_headline_sentiment,roc_avg_summary_sentiment,rsi_avg_summary_sentiment,sma_avg_summary_sentiment,slope_avg_summary_sentiment,roc_weighted_headline_sentiment,rsi_weighted_headline_sentiment,sma_weighted_headline_sentiment,slope_weighted_headline_sentiment,roc_weighted_summary_sentiment,rsi_weighted_summary_sentiment,sma_weighted_summary_sentiment,slope_weighted_summary_sentiment,roc_sum_headline_sentiment,rsi_sum_headline_sentiment,sma_sum_headline_sentiment,slope_sum_headline_sentiment,roc_sum_summary_sentiment,rsi_sum_summary_sentiment,sma_sum_summary_sentiment,slope_sum_summary_sentiment,roc_extreme_headline_sentiment,rsi_extreme_headline_sentiment,sma_extreme_headline_sentiment,slope_extreme_headline_sentiment,roc_extreme_summary_sentiment,rsi_extreme_summary_sentiment,sma_extreme_summary_sentiment,slope_extreme_summary_sentiment,roc_positive_rolling,rsi_positive_rolling,sma_positive_rolling,slope_positive_rolling,roc_negative_rolling,rsi_negative_rolling,sma_negative_rolling,slope_negative_rolling,roc_neutral_rolling,rsi_neutral_rolling,sma_neutral_rolling,slope_neutral_rolling,pct_change,rolling_correlation,rolling_p_value,significant_correlation,rsi,sma,roc,slope
81195,2024-04-03 15:00:00+00:00,84.66999816894531,84.75,84.50859832763672,84.72000122070312,84.72000122070312,132820.0,AEP,2024-04-03 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,50.00000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.00000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.00000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.2,-0.6000000000000003,0.0005905639877072932,,,False,48.3936773837857,85.02554194132487,0.07086883533954139,0.01922505696614678
81196,2024-04-03 16:00:00+00:00,84.7300033569336,84.75,84.23999786376953,84.56999969482422,84.56999969482422,117791.0,AEP,2024-04-03 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,50.00000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.00000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.00000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.8,-0.6000000000000003,-0.001770556228961051,,,False,45.90610082870696,85.01429176330566,-0.15937917869328708,0.013083394368490531
81197,2024-04-03 17:00:00+00:00,84.56999969482422,84.56999969482422,84.29010009765625,84.4000015258789,84.4000015258789,160637.0,AEP,2024-04-03 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,50.00000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.00000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.00000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.4,-0.40000000000000013,-0.0020101474465976654,,,False,43.196122345125055,85.00262514750163,-0.16560135809357912,0.0034166971842466863
81198,2024-04-03 18:00:00+00:00,84.38999938964844,84.44999694824219,84.16500091552734,84.3499984741211,84.3499984741211,169135.0,AEP,2024-04-03 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,50.00000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.00000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.00000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-0.0005924532091682311,,,False,42.40319935022245,84.90279197692871,-1.4003811843576894,-0.022383371988931346
81199,2024-04-03 19:00:00+00:00,84.36000061035156,84.63999938964844,84.30000305175781,84.33000183105469,84.33000183105469,368343.0,AEP,2024-04-03 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,50.00000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.00000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.00000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-0.00023706749766616575,,,False,42.07060848965278,84.82279205322266,-1.125570493806719,-0.03955001831054687
81200,2024-04-04 13:00:00+00:00,85.0999984741211,85.19000244140625,84.16999816894531,84.22000122070312,84.22000122070312,179718.0,AEP,2024-04-04 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,0.0,0.0,0.0,50.0,0.09176,-0.045880000000000004,0.0,0.0,0.0,0.0,0.0,50.0,0.09176,-0.045880000000000004,0.0,0.0,0.0,0.0,0.0,50.0,0.18352000000000007,-0.09176000000000001,0.0,0.0,0.0,0.0,0.0,50.0,0.09176,-0.045880000000000004,0.0,0.0,0.0,0.0,inf,100.0,2.0,-2.1015841478911518e-16,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-0.0013044065927086956,,,False,40.20256027785677,84.73195902506511,-1.2776888630690433,-0.05871658325195313
81201,2024-04-04 14:00:00+00:00,84.22000122070312,84.55999755859375,84.0199966430664,84.45999908447266,84.45999908447266,148930.0,AEP,2024-04-04 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,50.0,0.09176,-0.09176000000000004,0.0,0.0,0.0,0.0,0.0,50.0,0.09176,-0.09176000000000004,0.0,0.0,0.0,0.0,0.0,50.0,0.18352000000000007,-0.18352000000000007,0.0,0.0,0.0,0.0,0.0,50.0,0.09176,-0.09176000000000004,0.0,0.0,0.0,0.0,0.0,50.0,1.6,-0.4000000000000002,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.002849654004879465,,,False,45.851803201611176,84.66779200236003,-0.9034427339351928,-0.06929995218912666
81202,2024-04-04 15:00:00+00:00,84.44000244140625,84.51000213623047,84.2699966430664,84.28919982910156,84.28919982910156,127942.0,AEP,2024-04-04 15:00:00+00:00,0.0,0.3818,0.0,0.3818,0.0,0.3818,0.0,0.3818,1,0,0,1.0,0.0,0.0,0.0,50.0,0.0,0.0,inf,100.0,0.07636,0.07636000000000001,0.0,50.0,0.0,0.0,inf,100.0,0.07636,0.07636000000000001,0.0,50.0,0.0,0.0,inf,100.0,0.07636,0.07636000000000001,0.0,50.0,0.0,0.0,inf,100.0,0.07636,0.07636000000000001,inf,60.0,1.4,-0.4000000000000003,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-0.002022250263112979,,,False,42.75603546700729,84.6002254486084,-0.9527598819712025,-0.08047993977864679
81203,2024-04-04 16:00:00+00:00,84.2750015258789,84.29000091552734,84.12999725341797,84.2217025756836,84.2217025756836,122614.0,AEP,2024-04-04 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,0.07636,0.03818000000000001,0.0,50.0,0.0,0.0,0.0,50.0,0.07636,0.03818000000000001,0.0,50.0,0.0,0.0,0.0,50.0,0.07636,0.03818000000000001,0.0,50.0,0.0,0.0,0.0,50.0,0.07636,0.03818000000000001,inf,60.0,1.2,-0.3,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-0.0008007817556082708,,,False,41.56179694098306,84.53090922037761,-0.9779665328684662,-0.0743765513102204
81204,2024-04-04 17:00:00+00:00,84.22000122070312,84.24500274658203,83.69999694824219,83.72000122070312,83.72000122070312,116758.0,AEP,2024-04-04 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0.0,0.0,-1.0,50.0,0.0,0.0,0.0,50.0,0.07636,-6.501683824176939e-18,-1.0,50.0,0.0,0.0,0.0,50.0,0.07636,-6.501683824176939e-18,-1.0,50.0,0.0,0.0,0.0,50.0,0.07636,-6.501683824176939e-18,-1.0,50.0,0.0,0.0,0.0,50.0,0.07636,-6.501683824176939e-18,inf,60.0,1.0,-0.10000000000000013,0.0,0.0,0.0,0.0,-1.0,50.0,0.0,0.0,-0.005956913000299768,,,False,33.96730685280783,84.40507570902507,-1.7716790763303751,-0.08354326883951728
81205,2024-04-04 18:00:00+00:00,83.70999908447266,83.7699966430664,83.38999938964844,83.41000366210938,83.41000366210938,202960.0,AEP,2024-04-04 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0.0,0.0,-1.0,50.0,0.0,0.0,0.0,50.0,0.07636,-0.03818,-1.0,50.0,0.0,0.0,0.0,50.0,0.07636,-0.03818,-1.0,50.0,0.0,0.0,0.0,50.0,0.07636,-0.03818,-1.0,50.0,0.0,0.0,0.0,50.0,0.07636,-0.03818,-0.5,60.0,0.8,0.19999999999999998,0.0,0.0,0.0,0.0,-1.0,50.0,0.0,0.0,-0.003702789704655318,,,False,30.284927515685048,84.28007570902507,-1.7665762987940687,-0.09037666320800782
81206,2024-04-04 19:00:00+00:00,83.41999816894531,84.1500015258789,83.23999786376953,83.95999908447266,83.95999908447266,479630.0,AEP,2024-04-04 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,48.97760079641613,0.0,0.0,0.0,50.0,0.07636,-0.07636000000000001,0.0,47.91251676897435,0.0,0.0,0.0,50.0,0.07636,-0.07636000000000001,0.0,47.91251676897435,0.0,0.0,0.0,50.0,0.07636,-0.07636000000000001,0.0,47.91251676897435,0.0,0.0,0.0,50.0,0.07636,-0.07636000000000001,-1.0,50.0,0.8,-0.2000000000000001,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.006593878410451781,,,False,42.24747949909008,84.22090911865234,-0.8385486002444074,-0.0893765767415374
81207,2024-04-05 13:00:00+00:00,83.38999938964844,83.55999755859375,82.4000015258789,83.01000213623047,83.01000213623047,263364.0,AEP,2024-04-05 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,100.0,0.8,0.6000000000000002,-0.011314875638414268,,,False,32.025394967499786,84.07840919494629,-2.0184124880002736,-0.10436325073242188
81208,2024-04-05 14:00:00+00:00,83.04000091552734,83.55999755859375,82.94499969482422,83.55999755859375,83.55999755859375,165272.0,AEP,2024-04-05 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,100.0,1.2,0.6,0.0066256524299403985,,,False,40.935569891797535,83.99424235026042,-1.1942794606540386,-0.1073333740234375
81209,2024-04-05 15:00:00+00:00,83.58000183105469,84.0999984741211,83.51000213623047,83.95999908447266,83.95999908447266,186807.0,AEP,2024-04-05 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,100.0,1.6,0.39999999999999997,0.004786997816729421,,,False,46.43488764474003,83.95757548014323,-0.5213298974542501,-0.08950004577636719
81210,2024-04-05 16:00:00+00:00,83.94000244140625,84.05000305175781,83.66000366210938,83.7699966430664,83.7699966430664,191867.0,AEP,2024-04-05 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.6,-0.4000000000000002,-0.002263011475441834,,,False,44.32381978732682,83.909241994222,-0.6876133272635854,-0.07416674296061387
81211,2024-04-05 17:00:00+00:00,83.75,83.97000122070312,83.66000366210938,83.83999633789062,83.83999633789062,197646.0,AEP,2024-04-05 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.2,-0.6000000000000003,0.0008356177346224847,,,False,45.31029242640235,83.868408203125,-0.5810571356866935,-0.07050018310546875
81212,2024-04-05 18:00:00+00:00,83.83999633789062,83.9800033569336,83.55000305175781,83.91999816894531,83.91999816894531,234760.0,AEP,2024-04-05 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.8,-0.6000000000000003,0.0009542203548322803,,,False,46.477479931481206,83.84340794881184,-0.35621354477499717,-0.04700024922688897
81213,2024-04-05 19:00:00+00:00,83.91000366210938,84.2300033569336,83.83999633789062,83.94000244140625,83.94000244140625,513587.0,AEP,2024-04-05 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.4,-0.40000000000000013,0.00023837312794827703,,,False,46.78331715757368,83.80007489522298,-0.615672091763027,-0.038833491007488875
81214,2024-04-08 13:00:00+00:00,83.80000305175781,84.37999725341797,83.58000183105469,83.75,83.75,269073.0,AEP,2024-04-08 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0022635505823207502,,,False,44.19989076489337,83.75514157613118,-0.6397021566165102,-0.04048678080241075
81215,2024-04-08 14:00:00+00:00,83.75,84.04000091552734,83.7300033569336,83.9000015258789,83.9000015258789,149285.0,AEP,2024-04-08 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017910629955690816,,,False,46.70217007792009,83.72833315531413,-0.38196930240824734,-0.03618176778157363
81216,2024-04-08 15:00:00+00:00,83.91999816894531,84.1500015258789,83.69000244140625,84.12999725341797,84.12999725341797,156280.0,AEP,2024-04-08 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027413077873201797,,,False,50.3766477330229,83.7624994913737,0.48972291774579646,-0.02118174235025947
81217,2024-04-08 16:00:00+00:00,84.12000274658203,84.41000366210938,84.0999984741211,84.2300033569336,84.2300033569336,165400.0,AEP,2024-04-08 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011887092212112815,,,False,51.92855124612517,83.83083279927571,0.9830951430550285,-0.0025150299072265623
81218,2024-04-08 17:00:00+00:00,84.22820281982422,84.4000015258789,84.18000030517578,84.31999969482422,84.31999969482422,144427.0,AEP,2024-04-08 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010684593886249871,,,False,53.342656195445464,83.86083285013835,0.42877633906280027,0.012151590983074811
81219,2024-04-08 18:00:00+00:00,84.31099700927734,84.38999938964844,84.12999725341797,84.16999816894531,84.16999816894531,199834.0,AEP,2024-04-08 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0017789554841295407,,,False,50.6673227962915,83.95749918619792,1.397417182101906,0.04047152201334825
81220,2024-04-08 19:00:00+00:00,84.1500015258789,84.27999877929688,84.0199966430664,84.2699966430664,84.2699966430664,309484.0,AEP,2024-04-08 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011880536568431577,,,False,52.381902556586766,84.01666577657063,0.8496877755109942,0.057666524251300186
81221,2024-04-09 13:00:00+00:00,84.5199966430664,84.93000030517578,84.24500274658203,84.58000183105469,84.58000183105469,166436.0,AEP,2024-04-09 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036787136624834016,,,False,57.33273354229338,84.06833267211914,0.7384501588169895,0.06116663614908759
81222,2024-04-09 14:00:00+00:00,84.54000091552734,84.66999816894531,84.29000091552734,84.5,84.5,153337.0,AEP,2024-04-09 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009458717110752968,,,False,55.722631764944985,84.12916628519694,0.8714377297208782,0.059666697184246685
81223,2024-04-09 15:00:00+00:00,84.5,84.58999633789062,84.31500244140625,84.5,84.5,138013.0,AEP,2024-04-09 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,55.722631764944985,84.18416659037273,0.787218142817467,0.064666748046875
81224,2024-04-09 16:00:00+00:00,84.5,84.7300033569336,84.5,84.69999694824219,84.69999694824219,158413.0,AEP,2024-04-09 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023668277898483137,,,False,59.05635819517104,84.24916648864746,0.9294551910339702,0.05833346048990791
81225,2024-04-09 17:00:00+00:00,84.69999694824219,84.8499984741211,84.66000366210938,84.80000305175781,84.80000305175781,213754.0,AEP,2024-04-09 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011807096472120637,,,False,60.65172897690036,84.32083320617676,1.0245420363811404,0.06083348592122491
81226,2024-04-09 18:00:00+00:00,84.80000305175781,85.18000030517578,84.77999877929688,85.18000030517578,85.18000030517578,308319.0,AEP,2024-04-09 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004481099525268206,,,False,66.06287063299541,84.43999989827473,1.7074630509561568,0.07433344523111884
81227,2024-04-09 19:00:00+00:00,85.16000366210938,85.18000030517578,84.87999725341797,85.0999984741211,85.0999984741211,378163.0,AEP,2024-04-09 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009392090956570343,,,False,64.06535298285665,84.5399996439616,1.4302704724886675,0.08216667175292969
81228,2024-04-10 13:00:00+00:00,83.55999755859375,83.97000122070312,82.41000366210938,82.875,82.875,379863.0,AEP,2024-04-10 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.4,-0.40000000000000013,-0.026145693466701037,,,False,33.61910407161089,84.43541653951009,-1.4917357594077203,0.050249989827472065
81229,2024-04-10 14:00:00+00:00,82.875,83.25,82.80999755859375,82.9000015258789,82.9000015258789,192574.0,AEP,2024-04-10 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0003016775370003888,,,False,33.998667842483435,84.32458305358887,-1.5790119649154748,0.01508331298828125
