Date,Open,High,Low,Close,Adj Close,Volume,Ticker
2020-10-01,109.18000030517578,111.56999969482422,103.12999725341797,105.11000061035156,98.50682830810547,102805400.0,ABT
2020-11-01,107.08999633789062,115.13999938964844,105.62999725341797,108.22000122070312,101.759521484375,103380500.0,ABT
2020-12-01,109.23999786376953,109.68000030517578,105.31999969482422,109.48999786376953,102.95366668701172,98501800.0,ABT
2021-01-01,109.52999877929688,124.72000122070312,107.26000213623047,123.58999633789062,116.21195220947266,108930500.0,ABT
2021-02-01,123.23999786376953,128.5399932861328,118.79000091552734,119.77999877929688,113.08313751220703,92388900.0,ABT
2021-03-01,120.98999786376953,123.0999984741211,114.73999786376953,119.83999633789062,113.13977813720703,120107900.0,ABT
2021-04-01,120.27999877929688,125.41999816894531,118.77999877929688,120.08000183105469,113.36637115478516,106577900.0,ABT
2021-05-01,120.55000305175781,120.66000366210938,115.16000366210938,116.6500015258789,110.5324935913086,98377600.0,ABT
2021-06-01,110.1500015258789,118.83999633789062,105.36000061035156,115.93000030517578,109.85025024414062,197860400.0,ABT
2021-07-01,115.61000061035156,121.41999816894531,115.4800033569336,120.9800033569336,114.6353988647461,99473100.0,ABT
2021-08-01,121.5,127.30000305175781,120.18000030517578,126.37000274658203,120.19860076904297,88701600.0,ABT
2021-09-01,125.72000122070312,129.6999969482422,117.97000122070312,118.12999725341797,112.36101531982422,97660400.0,ABT
2021-10-01,118.19999694824219,129.39999389648438,114.4000015258789,128.88999938964844,122.59555053710938,110081300.0,ABT
2021-11-01,128.63999938964844,131.60000610351562,123.22000122070312,125.7699966430664,120.08979797363281,111475700.0,ABT
2021-12-01,126.4800033569336,142.60000610351562,125.12000274658203,140.74000549316406,134.3837127685547,118115400.0,ABT
2022-01-01,139.42999267578125,139.8300018310547,119.0,127.45999908447266,121.7034683227539,155539600.0,ABT
2022-02-01,127.37000274658203,130.94000244140625,114.43000030517578,120.62000274658203,115.57862854003906,111246800.0,ABT
2022-03-01,120.30999755859375,123.0999984741211,113.87999725341797,118.36000061035156,113.41307830810547,123453100.0,ABT
2022-04-01,118.83999633789062,124.36000061035156,113.12999725341797,113.5,108.7562026977539,102385000.0,ABT
2022-05-01,113.5,118.08999633789062,104.62999725341797,117.45999908447266,112.99930572509766,125858700.0,ABT
2022-06-01,117.8499984741211,118.2300033569336,101.23999786376953,108.6500015258789,104.52388000488281,112185100.0,ABT
2022-07-01,108.20999908447266,112.0,103.76000213623047,108.83999633789062,104.70665740966797,93492900.0,ABT
2022-08-01,108.37999725341797,112.52999877929688,101.20999908447266,102.6500015258789,99.19066619873047,89963300.0,ABT
2022-09-01,102.36000061035156,109.66999816894531,96.66999816894531,96.76000213623047,93.49916076660156,116797900.0,ABT
2022-10-01,97.80000305175781,106.66999816894531,93.25,98.94000244140625,95.60569763183594,154040800.0,ABT
2022-11-01,99.62000274658203,107.75,95.3499984741211,107.58000183105469,104.44502258300781,108225500.0,ABT
2022-12-01,108.23999786376953,112.91000366210938,103.12999725341797,109.79000091552734,106.59061431884766,91861400.0,ABT
2023-01-01,110.51000213623047,115.69000244140625,108.75,110.55000305175781,107.32848358154297,102767600.0,ABT
2023-02-01,110.77999877929688,112.41000366210938,99.66000366210938,101.72000122070312,99.20291900634766,88645400.0,ABT
2023-03-01,100.69999694824219,104.5999984741211,96.38999938964844,101.26000213623047,98.75431823730469,129263600.0,ABT
2023-04-01,100.80000305175781,112.69999694824219,100.04000091552734,110.47000122070312,107.73640441894531,111525900.0,ABT
2023-05-01,110.45999908447266,112.94999694824219,100.37999725341797,102.0,99.97312927246094,92188800.0,ABT
2023-06-01,101.91000366210938,109.33999633789062,100.54000091552734,109.0199966430664,106.8536376953125,108475600.0,ABT
2023-07-01,108.25,115.83000183105469,105.95999908447266,111.33000183105469,109.11773681640625,97307900.0,ABT
2023-08-01,110.70999908447266,111.25,101.88999938964844,102.9000015258789,101.33894348144531,96269200.0,ABT
2023-09-01,103.4000015258789,103.79000091552734,94.76000213623047,96.8499984741211,95.3807144165039,88115700.0,ABT
2023-10-01,95.76000213623047,98.48999786376953,89.66999816894531,94.55000305175781,93.1156234741211,154056800.0,ABT
2023-11-01,94.8499984741211,104.72000122070312,92.43000030517578,104.29000091552734,103.27641296386719,127315400.0,ABT
2023-12-01,104.22000122070312,110.7300033569336,103.87999725341797,110.06999969482422,109.00023651123047,97008600.0,ABT
2024-01-01,109.55999755859375,115.63999938964844,109.29000091552734,113.1500015258789,112.05030059814453,112974400.0,ABT
2024-02-01,112.75,120.44999694824219,110.58000183105469,118.63999938964844,118.05451202392578,106412700.0,ABT
2024-03-01,118.56999969482422,121.63999938964844,109.11000061035156,113.66000366210938,113.0990982055664,131186000.0,ABT
2024-04-01,113.66000366210938,113.66000366210938,104.25,105.97000122070312,105.4470443725586,116327500.0,ABT
2024-05-01,105.93000030517578,107.16000366210938,100.63999938964844,102.19000244140625,102.19000244140625,125481300.0,ABT
2024-06-01,102.16999816894531,108.9800033569336,101.91999816894531,105.80999755859375,105.80999755859375,54207795.0,ABT
2019-07-01,73.5,74.97000122070312,65.62999725341797,66.62000274658203,53.09242630004883,245342700.0,ABBV
2019-08-01,66.93000030517578,68.45999908447266,62.65999984741211,65.73999786376953,53.190006256103516,189352000.0,ABBV
2019-09-01,65.77999877929688,76.44000244140625,64.44000244140625,75.72000122070312,61.264793395996094,167493600.0,ABBV
2019-10-01,75.88999938964844,79.79000091552734,71.56999969482422,79.55000305175781,64.3636474609375,161810500.0,ABBV
2019-11-01,80.02999877929688,90.41000366210938,79.12999725341797,87.7300033569336,72.01707458496094,162659300.0,ABBV
2019-12-01,87.83999633789062,91.98999786376953,85.58999633789062,88.54000091552734,72.68202209472656,141955600.0,ABBV
2020-01-01,89.08000183105469,90.29000091552734,80.41000366210938,81.0199966430664,66.50887298583984,191670500.0,ABBV
2020-02-01,81.30999755859375,97.86000061035156,80.91999816894531,85.70999908447266,71.3094482421875,204706800.0,ABBV
2020-03-01,86.0,91.86000061035156,62.54999923706055,76.19000244140625,63.38894271850586,368182500.0,ABBV
2020-04-01,72.12000274658203,85.97000122070312,71.43000030517578,82.19999694824219,68.38919067382812,204741900.0,ABBV
2020-05-01,81.94999694824219,93.66000366210938,80.5,92.66999816894531,78.24993896484375,273041600.0,ABBV
2020-06-01,92.05000305175781,99.3499984741211,89.5999984741211,98.18000030517578,82.9025650024414,187549500.0,ABBV
2020-07-01,98.5,101.27999877929688,93.55000305175781,94.91000366210938,80.1413803100586,141644900.0,ABBV
2020-08-01,95.19000244140625,97.41999816894531,91.77999877929688,95.7699966430664,81.85456085205078,136415100.0,ABBV
2020-09-01,95.5199966430664,95.91999816894531,85.31999969482422,87.58999633789062,74.86311340332031,165894200.0,ABBV
2020-10-01,88.16999816894531,88.80000305175781,79.11000061035156,85.0999984741211,72.73490905761719,171533800.0,ABBV
2020-11-01,86.02999877929688,105.80000305175781,86.0,104.58000183105469,90.6017074584961,202172200.0,ABBV
2020-12-01,105.05000305175781,109.1500015258789,101.55000305175781,107.1500015258789,92.82820129394531,143157600.0,ABBV
2021-01-01,107.18000030517578,113.41000366210938,101.80999755859375,102.4800033569336,88.78239440917969,147800300.0,ABBV
2021-02-01,103.0,110.2699966430664,101.86000061035156,107.73999786376953,94.43102264404297,142522300.0,ABBV
2021-03-01,108.52999877929688,111.08000183105469,102.05000305175781,108.22000122070312,94.85173797607422,168023100.0,ABBV
2021-04-01,108.91999816894531,112.61000061035156,104.16999816894531,111.5,97.72654724121094,134588800.0,ABBV
2021-05-01,112.4000015258789,118.27999877929688,111.58999633789062,113.19999694824219,100.4228744506836,151439900.0,ABBV
2021-06-01,113.69999694824219,116.98999786376953,110.6500015258789,112.63999938964844,99.92609405517578,125332400.0,ABBV
2021-07-01,112.94999694824219,119.1500015258789,112.88999938964844,116.30000305175781,103.17298889160156,120216900.0,ABBV
2021-08-01,116.88999938964844,121.4000015258789,112.91999816894531,120.77999877929688,108.34182739257812,119737800.0,ABBV
2021-09-01,121.0,121.52999877929688,105.55999755859375,107.87000274658203,96.76131439208984,210505200.0,ABBV
2021-10-01,108.25,114.91999816894531,106.86000061035156,114.66999816894531,102.86104583740234,137400700.0,ABBV
2021-11-01,115.25,119.33000183105469,113.56999969482422,115.27999877929688,104.6618881225586,111296800.0,ABBV
2021-12-01,115.77999877929688,136.8300018310547,115.5999984741211,135.39999389648438,122.92868041992188,149684100.0,ABBV
2022-01-01,135.41000366210938,138.3000030517578,128.25999450683594,136.88999938964844,124.2814712524414,168562800.0,ABBV
2022-02-01,137.3699951171875,150.36000061035156,133.0500030517578,147.77000427246094,135.551513671875,165818900.0,ABBV
2022-03-01,147.6699981689453,164.66000366210938,146.2100067138672,162.11000061035156,148.70578002929688,151159500.0,ABBV
2022-04-01,162.14999389648438,175.91000366210938,139.92999267578125,146.8800048828125,134.7350616455078,178925400.0,ABBV
2022-05-01,146.64999389648438,156.88999938964844,143.44000244140625,147.3699951171875,136.33348083496094,143523500.0,ABBV
2022-06-01,147.7899932861328,156.6199951171875,135.75999450683594,153.16000366210938,141.6898956298828,132591100.0,ABBV
2022-07-01,153.0800018310547,155.25,139.0500030517578,143.50999450683594,132.7625732421875,116516600.0,ABBV
2022-08-01,141.50999450683594,143.97999572753906,134.1699981689453,134.4600067138672,125.5538558959961,109508700.0,ABBV
2022-09-01,134.63999938964844,145.5399932861328,134.08999633789062,134.2100067138672,125.32042694091797,125557500.0,ABBV
2022-10-01,135.8800048828125,153.99000549316406,135.30999755859375,146.39999389648438,136.70298767089844,114545700.0,ABBV
2022-11-01,146.66000366210938,161.17999267578125,143.02999877929688,161.17999267578125,152.03546142578125,113846300.0,ABBV
2022-12-01,161.0,167.75,159.82000732421875,161.61000061035156,152.44107055664062,102507800.0,ABBV
2023-01-01,162.0399932861328,168.11000061035156,144.41000366210938,147.75,139.36741638183594,119768800.0,ABBV
2023-02-01,146.6300048828125,154.75,143.44000244140625,153.89999389648438,146.54844665527344,119526100.0,ABBV
2023-03-01,152.75999450683594,159.6999969482422,146.57000732421875,159.3699951171875,151.75717163085938,153986300.0,ABBV
2023-04-01,158.25,166.1999969482422,147.16000366210938,151.1199951171875,143.90126037597656,99798300.0,ABBV
2023-05-01,150.83999633789062,155.02000427246094,135.25,137.9600067138672,132.57843017578125,120459400.0,ABBV
2023-06-01,135.25999450683594,139.6699981689453,130.9600067138672,134.72999572753906,129.47439575195312,135184600.0,ABBV
2023-07-01,134.0,151.75999450683594,132.6999969482422,149.5800018310547,143.74514770507812,119860700.0,ABBV
2023-08-01,150.0,153.60000610351562,145.94000244140625,146.9600067138672,142.7930145263672,89765900.0,ABBV
2023-09-01,147.36000061035156,154.8800048828125,143.74000549316406,149.05999755859375,144.8334503173828,85051800.0,ABBV
2023-10-01,148.47000122070312,150.39999389648438,136.02999877929688,141.17999267578125,137.1768798828125,110954100.0,ABBV
2023-11-01,141.86000061035156,143.9499969482422,135.85000610351562,142.38999938964844,139.7374267578125,111389000.0,ABBV
2023-12-01,142.5399932861328,155.88999938964844,142.27999877929688,154.97000122070312,152.08306884765625,110125500.0,ABBV
2024-01-01,154.89999389648438,167.9499969482422,154.77000427246094,164.39999389648438,161.33738708496094,112745900.0,ABBV
2024-02-01,163.6999969482422,179.88999938964844,162.6699981689453,176.0500030517578,174.42108154296875,106001600.0,ABBV
2024-03-01,176.0500030517578,182.88999938964844,175.72999572753906,182.10000610351562,180.41510009765625,129500800.0,ABBV
2024-04-01,181.8800048828125,181.89999389648438,157.64999389648438,162.63999938964844,161.13516235351562,122523100.0,ABBV
2024-05-01,162.08999633789062,166.49000549316406,153.5800018310547,161.24000549316406,161.24000549316406,116374600.0,ABBV
2024-06-01,160.0,170.75,158.8300018310547,167.6999969482422,167.6999969482422,34568088.0,ABBV
2019-07-01,184.8300018310547,197.47000122070312,184.42999267578125,192.5800018310547,179.68251037597656,34614000.0,ACN
2019-08-01,193.3300018310547,200.67999267578125,184.22999572753906,198.1699981689453,184.8981170654297,40805700.0,ACN
2019-09-01,196.36000061035156,202.8000030517578,187.27999877929688,192.35000610351562,179.46786499023438,43457400.0,ACN
2019-10-01,192.60000610351562,193.3699951171875,181.97000122070312,185.4199981689453,173.00201416015625,42679200.0,ACN
2019-11-01,186.6999969482422,201.66000366210938,185.47999572753906,201.16000366210938,188.49423217773438,30349000.0,ACN
2019-12-01,201.44000244140625,213.25,196.47000122070312,210.57000732421875,197.311767578125,39647400.0,ACN
2020-01-01,210.86000061035156,211.9199981689453,203.19000244140625,205.2100067138672,192.28924560546875,46225400.0,ACN
